GASS,AGCnr,SDSS,PLATEID,MJD,FIBERID,ra,dec,MASS_P50,HIMASS_LIM,WARNING,index,mpa_z,model_u,model_g,model_r,model_i,model_z,ext_u,ext_g,ext_r,ext_i,ext_z
17129,182815,J080410.86+260750.3,1205,52670,469,26.130657,0.04746,10.291,8.5,0,396918,0.047450934,19.0428,17.2263,16.3888,15.976,15.6671,0.1811,0.1333,0.0967,0.0733,0.052
17061,182817,J080412.18+245347.0,1205,52670,53,24.896397,0.04671,10.45,8.65,0,396614,0.046715025,18.2455,16.6926,15.9405,15.5065,15.1797,0.1972,0.1451,0.1052,0.0798,0.0566
26674,181710,J080412.33+070848.4,1756,53080,358,7.146781,0.04596,10.526,8.73,0,609506,0.0459601,17.988,16.2808,15.5038,15.1138,14.8229,0.1414,0.104,0.0755,0.0572,0.0406
31820,184724,J080412.72+202201.6,1922,53315,442,20.367138,0.03132,10.198,8.5,0,666265,0.031345285,18.4302,16.5634,15.7518,15.3437,15.0157,0.1823,0.1341,0.0973,0.0737,0.0523
51529,712460,J080418.25+145026.6,2266,53679,600,14.840736,0.03848,10.079,8.5,0,785599,0.03848406,18.197,16.7422,16.0591,15.706,15.4493,0.153,0.1126,0.0817,0.0619,0.0439
12230,182820,J080419.13+330136.0,825,52289,302,33.026672,0.03961,10.604,8.8,0,261932,0.039578054,18.3809,16.4176,15.5069,15.0732,14.7295,0.3005,0.2211,0.1603,0.1216,0.0862
19202,182833,J080433.51+241634.5,1265,52705,179,24.276258,0.04604,10.153,8.5,0,415231,0.046036776,17.9173,16.6954,16.0937,15.7346,15.4986,0.2913,0.2143,0.1554,0.1179,0.0836
51563,188743,J080442.30+154632.6,2267,53713,244,15.775742,0.02928,10.477,8.68,0,785787,0.029283516,17.0338,15.435,14.6881,14.305,14.0104,0.1378,0.1014,0.0735,0.0557,0.0395
14244,4201,J080442.65+352401.9,892,52378,308,35.400547,0.02907,10.272,8.5,0,289025,0.029073527,17.4619,15.8953,15.1492,14.7567,14.4913,0.227,0.167,0.1212,0.0919,0.0651
51435,712469,J080443.31+125445.7,2265,53674,630,12.912695,0.04615,10.736,8.94,0,785236,0.046133816,18.2662,16.2886,15.4471,15.0126,14.6871,0.1154,0.0849,0.0616,0.0467,0.0331
56325,4211,J080446.40+104635.9,2418,53794,116,10.776639,0.03474,10.821,9.02,0,815152,0.03474463,20.6831,18.026,16.9002,16.1884,15.4893,0.1365,0.1004,0.0728,0.0552,0.0392
13870,182843,J080449.69+291952.8,860,52319,144,29.331358,0.04733,10.703,8.9,0,277691,0.04734299,17.7892,16.0859,15.2836,14.8828,14.5539,0.2821,0.2076,0.1505,0.1142,0.0809
14245,182845,J080451.19+355043.2,892,52378,311,35.845356,0.03045,10.139,8.5,0,289027,0.030446783,17.2389,15.7945,15.1753,14.8375,14.5808,0.2657,0.1955,0.1418,0.1075,0.0762
31828,184742,J080452.88+204901.5,1922,53315,528,20.817091,0.04499,10.494,8.69,0,666330,0.04501022,18.4096,16.6599,15.8224,15.4025,15.0857,0.1958,0.1441,0.1045,0.0792,0.0562
56314,180033,J080455.80+105048.3,2418,53794,73,10.846751,0.03482,10.498,8.7,0,815125,0.034810644,16.4026,15.1027,14.5145,14.177,13.975,0.1269,0.0934,0.0677,0.0514,0.0364
56312,712472,J080456.34+102621.0,2418,53794,58,10.439177,0.03436,10.101,8.5,0,815120,0.034362428,17.5812,16.1627,15.5599,15.2232,14.9639,0.1214,0.0893,0.0648,0.0491,0.0348
51636,712476,J080507.23+135838.7,2268,53682,392,13.977438,0.03833,10.39,8.59,0,786303,0.03832211,18.1161,16.4289,15.6203,15.2146,14.9024,0.2043,0.1503,0.109,0.0827,0.0586
17079,182854,J080514.24+252645.3,1205,52670,149,25.445917,0.04668,10.326,8.53,0,396679,0.046675764,18.4446,16.8937,16.1336,15.7188,15.4525,0.1793,0.1319,0.0957,0.0725,0.0514
19200,182862,J080525.15+235134.0,1265,52705,170,23.859446,0.04183,10.784,8.98,0,415224,0.041824367,17.6931,15.8431,14.989,14.5692,14.2321,0.2856,0.2102,0.1524,0.1156,0.0819
19227,182863,J080527.74+244743.1,1265,52705,367,24.795311,0.04635,10.362,8.56,0,415329,0.046350487,18.6411,17.0785,16.2964,15.8408,15.499,0.2044,0.1504,0.1091,0.0827,0.0587
14247,180034,J080528.11+355648.1,892,52378,357,35.946693,0.03304,11.137,9.34,0,289058,0.033018976,16.4857,14.5104,13.6577,13.2153,12.9071,0.2431,0.1789,0.1297,0.0984,0.0698
51371,712482,J080529.99+122211.5,2265,53674,31,12.369873,0.03695,10.769,8.97,0,784958,0.03694076,17.8179,15.8022,14.9239,14.5072,14.2235,0.1321,0.0972,0.0705,0.0535,0.0379
56304,4215,J080534.10+102336.2,2418,53794,10,10.393401,0.03397,10.89,9.09,0,815094,0.0339674,16.9075,15.0726,14.2386,13.8508,13.5252,0.1085,0.0798,0.0579,0.0439,0.0311
26672,181817,J080537.25+065429.6,1756,53080,311,6.908234,0.0449,10.524,8.72,0,609483,0.044891953,17.4158,15.9176,15.2489,14.8769,14.5944,0.1389,0.1022,0.0741,0.0562,0.0399
56315,180039,J080540.67+104226.9,2418,53794,74,10.707478,0.03412,10.411,8.61,0,815126,0.034113195,16.6695,15.281,14.6956,14.367,14.1439,0.1141,0.0839,0.0609,0.0462,0.0327
12228,182867,J080541.89+330223.4,825,52289,267,33.03985,0.04404,10.066,8.5,0,261915,0.044013917,19.3138,17.5501,16.7358,16.3442,15.9948,0.2742,0.2017,0.1463,0.1109,0.0787
12223,182868,J080543.08+332002.6,825,52289,222,33.33408,0.04405,10.591,8.79,0,261891,0.044033002,17.8182,16.3176,15.5579,15.1088,14.7905,0.2869,0.2111,0.1531,0.1161,0.0823
51594,716634,J080544.87+160503.5,2267,53713,455,16.08432,0.04427,10.167,8.5,0,785941,0.044261474,19.3464,17.8192,16.9622,16.4982,16.1015,0.1613,0.1187,0.0861,0.0653,0.0463
21984,181278,J080547.34+225434.8,1584,52943,400,22.909689,0.03034,10.34,8.54,0,532638,0.03036875,18.0773,16.3616,15.5306,15.0729,14.7018,0.2513,0.1849,0.1341,0.1017,0.0721
31904,184756,J080548.74+192026.4,1923,53319,577,19.340673,0.03818,10.44,8.64,0,666773,0.038199503,18.1129,16.3432,15.5237,15.1218,14.8154,0.207,0.1523,0.1105,0.0838,0.0594
51629,712485,J080549.05+122502.6,2268,53682,248,12.417416,0.03674,10.558,8.76,0,786222,0.03674081,17.8394,15.9952,15.1726,14.7713,14.46,0.1359,0.1,0.0725,0.055,0.039
51621,4216,J080550.84+122847.9,2268,53682,202,12.479986,0.03657,10.836,9.04,0,786196,0.036579035,16.7492,14.9966,14.2627,13.8643,13.5582,0.1403,0.1033,0.0749,0.0568,0.0403
51642,712486,J080553.02+140006.3,2268,53682,430,14.001767,0.03759,10.087,8.5,0,786327,0.037598196,18.6324,17.2378,16.5187,16.0836,15.6941,0.2101,0.1546,0.1121,0.085,0.0603
13915,721249,J080557.52+302218.5,860,52319,505,30.37181,0.03637,11.011,9.21,0,277930,0.036357492,17.5294,15.6468,14.7074,14.1939,13.7625,0.2193,0.1614,0.117,0.0888,0.0629
51587,716636,J080608.11+163033.2,2267,53713,345,16.509243,0.04505,10.196,8.5,0,785861,0.045052677,17.8296,16.4432,15.8481,15.5069,15.2706,0.1564,0.1151,0.0835,0.0633,0.0449
51622,4220,J080611.21+123236.6,2268,53682,203,12.54351,0.0362,11.107,9.31,0,786197,0.03620225,16.5978,14.655,13.8297,13.4231,13.1482,0.13,0.0956,0.0694,0.0526,0.0373
31781,184764,J080611.69+193744.4,1922,53315,35,19.629025,0.03579,10.212,8.5,0,665982,0.03577448,17.6042,16.1849,15.5196,15.1702,14.9122,0.1901,0.1398,0.1014,0.0769,0.0545
56398,180043,J080613.65+114735.8,2418,53794,612,11.793284,0.03185,10.127,8.5,0,815424,0.03183551,16.6585,15.4186,14.8969,14.6178,14.435,0.1264,0.093,0.0675,0.0512,0.0363
51556,712497,J080619.58+153917.0,2267,53713,219,15.654747,0.04447,10.17,8.5,0,785769,0.04446941,17.5128,16.3295,15.7617,15.4731,15.2336,0.1396,0.1027,0.0745,0.0565,0.0401
19869,181819,J080619.67+060015.0,1295,52934,344,6.004168,0.03395,10.105,8.5,0,428574,0.033956695,17.3796,16.0438,15.4278,15.0931,14.8855,0.1629,0.1198,0.0869,0.0659,0.0467
36186,184768,J080625.01+164241.6,2081,53357,14,16.711561,0.04479,10.587,8.79,0,714331,0.044806726,18.2939,16.5006,15.6713,15.2315,14.8723,0.1604,0.118,0.0856,0.0649,0.046
19234,182891,J080628.32+245713.5,1265,52705,405,24.953768,0.03088,10.312,8.51,0,415355,0.030878857,18.0049,16.1742,15.3607,14.9662,14.6569,0.2026,0.1491,0.1081,0.082,0.0581
19191,182893,J080629.80+241955.6,1265,52705,139,24.332134,0.04161,10.2,8.5,0,NULL,NULL,17.6335,16.3655,15.745,15.4022,15.1438,0.2354,0.1732,0.1256,0.0953,0.0675
17117,180042,J080630.17+265356.1,1205,52670,420,26.89893,0.0256,10.749,8.95,0,396879,0.025593786,16.7559,14.9151,14.0707,13.6279,13.327,0.195,0.1435,0.1041,0.0789,0.056
19181,182894,J080630.91+234237.4,1265,52705,73,23.710411,0.04169,10.413,8.61,0,415170,0.04170326,19.0864,17.3598,16.4513,15.9333,15.5209,0.2935,0.216,0.1566,0.1188,0.0842
56303,712501,J080636.86+102726.7,2418,53794,5,10.457436,0.04182,10.222,8.5,0,815092,0.04182946,18.157,16.6001,15.9569,15.5789,15.3172,0.101,0.0743,0.0539,0.0409,0.029
19229,182896,J080637.29+252622.3,1265,52705,386,25.439548,0.03632,10.273,8.5,0,415340,0.03631056,18.5122,16.6751,15.8421,15.4366,15.1102,0.2255,0.1659,0.1203,0.0912,0.0647
19186,182898,J080639.66+235928.1,1265,52705,123,23.99115,0.04167,10.225,8.5,0,415195,0.041670505,17.7851,16.3564,15.7355,15.3823,15.1193,0.2786,0.205,0.1487,0.1127,0.0799
36205,184773,J080640.09+172149.3,2081,53357,153,17.363705,0.04474,10.146,8.5,0,714406,0.044746097,17.8167,16.3693,15.7801,15.4556,15.2766,0.3308,0.2434,0.1765,0.1339,0.0949
31834,184774,J080643.48+194826.6,1922,53315,583,19.80741,0.03744,10.8,9,0,666372,0.03746308,17.7728,15.9548,15.0052,14.5412,14.209,0.1963,0.1445,0.1048,0.0794,0.0563
26682,181717,J080649.06+071112.0,1756,53080,429,7.186685,0.04514,10.66,8.86,0,609551,0.04514051,18.0932,16.2636,15.4275,14.9959,14.6898,0.1347,0.0991,0.0719,0.0545,0.0387
15921,727447,J080652.36+321501.1,1061,52641,604,32.250305,0.03969,10.726,8.93,0,368886,0.03969882,18.8217,16.9399,15.9434,15.3916,14.9186,0.3187,0.2345,0.1701,0.129,0.0914
31839,716637,J080652.90+195133.1,1922,53315,624,19.859211,0.03915,10.028,8.5,0,666402,0.03917289,19.097,17.3455,16.5303,16.1526,15.8374,0.1926,0.1417,0.1028,0.0779,0.0552
19230,182912,J080657.31+250050.6,1265,52705,391,25.014057,0.03624,10.488,8.69,0,415343,0.036248643,16.6675,15.514,14.8912,14.5335,14.2926,0.2138,0.1573,0.1141,0.0865,0.0613
31843,184777,J080659.12+195105.9,1922,53315,636,19.851662,0.03872,10.934,9.13,0,666409,0.038740184,17.4889,15.5438,14.6357,14.1907,13.8669,0.1869,0.1375,0.0997,0.0756,0.0536
51550,712508,J080700.96+153644.9,2267,53713,157,15.612479,0.04474,10.612,8.81,0,785727,0.044749867,17.4934,15.9931,15.2572,14.8724,14.5967,0.1502,0.1105,0.0802,0.0608,0.0431
31841,184778,J080701.57+195220.9,1922,53315,629,19.872488,0.03528,10.211,8.5,0,666404,0.03529805,18.7145,16.8656,16.0189,15.6246,15.2834,0.1843,0.1356,0.0984,0.0746,0.0529
31852,184779,J080701.88+172238.3,1923,53319,45,17.377323,0.04497,10.001,8.5,0,666447,0.044974457,18.572,17.2336,16.5621,16.2062,15.9393,0.3078,0.2265,0.1642,0.1245,0.0883
31842,184780,J080702.52+194308.0,1922,53315,630,19.718897,0.03882,10.433,8.63,0,666405,0.038849995,18.4061,16.5182,15.6685,15.2621,14.9522,0.1848,0.1359,0.0986,0.0748,0.053
31840,184781,J080706.33+195136.0,1922,53315,626,19.86,0.03894,10.093,8.5,0,666403,0.038956963,18.879,17.2697,16.5311,16.1742,15.676,0.1802,0.1326,0.0962,0.0729,0.0517
31853,184782,J080707.89+172032.3,1923,53319,55,17.342306,0.04413,10.808,9.01,0,666455,0.04413678,18.2494,16.2608,15.324,14.8686,14.5243,0.301,0.2215,0.1606,0.1218,0.0864
19189,180931,J080710.28+242321.2,1265,52705,134,24.389242,0.03613,10.675,8.88,0,415202,0.03612463,16.8602,15.2352,14.5108,14.1267,13.8731,0.2121,0.1561,0.1132,0.0858,0.0609
51557,712510,J080712.30+145906.7,2267,53713,222,14.985203,0.0292,10.722,8.92,0,785770,0.029208787,17.3025,15.3935,14.523,14.0897,13.7349,0.1398,0.1029,0.0746,0.0566,0.0401
51640,180050,J080716.58+145703.3,2268,53682,417,14.95093,0.02949,10.993,9.19,0,786318,0.029478446,16.4396,14.5433,13.7122,13.2946,12.9968,0.1417,0.1042,0.0756,0.0573,0.0406
51551,712511,J080717.58+154003.8,2267,53713,159,15.667733,0.04535,10.624,8.82,0,785728,0.045364045,18.7569,16.9723,16.0542,15.5694,15.1694,0.1453,0.1069,0.0775,0.0588,0.0417
13918,182920,J080717.68+295241.4,860,52319,598,29.878166,0.04999,10.003,8.5,0,277961,0.049996432,19.0396,17.6782,16.9718,16.5875,16.3034,0.2163,0.1592,0.1155,0.0875,0.0621
36185,184788,J080718.51+165051.6,2081,53357,12,16.847677,0.04619,10.11,8.5,0,714329,0.04619241,19.7213,17.8754,17.0085,16.5701,16.1798,0.2471,0.1818,0.1319,0.1,0.0709
14439,182922,J080720.18+283820.0,930,52618,232,28.638916,0.03946,10.311,8.51,0,305534,0.03944876,17.2124,15.8444,15.2777,14.9333,14.6781,0.2036,0.1498,0.1086,0.0824,0.0584
51561,712512,J080720.78+150136.3,2267,53713,240,15.026763,0.02961,10.039,8.5,0,785784,0.029618116,18.1661,16.4737,15.7243,15.3683,15.0824,0.139,0.1023,0.0742,0.0563,0.0399
51552,712513,J080722.57+153925.0,2267,53713,160,15.656965,0.04482,10.705,8.91,0,785729,0.044826612,17.9694,16.1164,15.2757,14.8743,14.5509,0.1446,0.1064,0.0772,0.0585,0.0415
19862,181907,J080731.98+053203.1,1295,52934,290,5.53422,0.0311,10.113,8.5,0,428542,0.03107944,17.4698,15.9233,15.2662,14.9452,14.7138,0.1446,0.1064,0.0772,0.0585,0.0415
19867,181910,J080734.56+054531.4,1295,52934,320,5.758738,0.03064,10.722,8.92,0,428557,0.030601569,17.2809,15.3954,14.5244,14.0902,13.7738,0.1406,0.1035,0.075,0.0569,0.0403
14437,182925,J080737.09+285433.3,930,52618,221,28.909262,0.04685,10.725,8.93,0,305529,0.046821695,18.3129,16.3454,15.4804,15.0486,14.7133,0.2027,0.1491,0.1082,0.082,0.0582
51558,180053,J080740.97+145635.7,2267,53713,227,14.943251,0.0287,10.551,8.75,0,785774,0.028708013,16.8708,15.2398,14.531,14.1197,13.809,0.1506,0.1108,0.0804,0.0609,0.0432
17135,182927,J080741.39+255531.0,1205,52670,519,25.9253,0.04708,10.527,8.73,0,396951,0.047076676,17.7305,16.2433,15.6057,15.1589,14.8795,0.204,0.1501,0.1089,0.0826,0.0585
51619,712518,J080742.28+131134.4,2268,53682,134,13.192896,0.04571,10.06,8.5,0,786163,0.045702823,19.5704,17.7331,16.9042,16.5029,16.1831,0.1472,0.1083,0.0785,0.0596,0.0422
19237,182930,J080750.53+251039.7,1265,52705,434,25.177708,0.04363,10.071,8.5,0,415368,0.043628957,17.3929,16.3198,15.8378,15.5252,15.3301,0.2013,0.1481,0.1074,0.0815,0.0578
17141,182932,J080753.46+261235.5,1205,52670,542,26.20988,0.04675,10.061,8.5,0,396966,0.04674289,19.1359,17.4622,16.7479,16.3394,16.0299,0.1825,0.1343,0.0974,0.0738,0.0524
19854,4239,J080758.09+051223.8,1295,52934,258,5.206622,0.02918,10.632,8.83,0,428528,0.029165134,16.4241,14.823,14.1019,13.7547,13.4529,0.1633,0.1202,0.0871,0.0661,0.0469
51639,4240,J080806.12+145015.8,2268,53682,406,14.837745,0.0285,11.049,9.25,0,786312,0.028497074,17.0032,15.0834,14.1352,13.6175,13.1727,0.1681,0.1237,0.0897,0.068,0.0482
19852,180809,J080816.43+051258.0,1295,52934,242,5.216119,0.03078,10.804,9,0,428523,0.030754222,17.1563,15.2289,14.3476,13.9462,13.5874,0.1578,0.1161,0.0842,0.0639,0.0453
12235,182943,J080823.21+333323.4,825,52289,392,33.556515,0.03994,10.006,8.5,0,261989,0.039925747,17.8512,16.3818,15.8022,15.4746,15.3408,0.2498,0.1838,0.1333,0.1011,0.0717
36195,184801,J080823.64+172412.9,2081,53357,117,17.403603,0.04435,10.505,8.71,0,714383,0.044353593,18.5051,16.637,15.772,15.3604,15.0192,0.2458,0.1809,0.1312,0.0995,0.0705
31906,184802,J080830.63+191230.5,1923,53319,609,19.20849,0.02717,10.459,8.66,0,666791,0.027184816,17.0709,15.4843,14.693,14.3011,13.973,0.2123,0.1562,0.1133,0.0859,0.0609
12222,182951,J080837.53+323757.8,825,52289,136,32.632732,0.04421,10.344,8.54,0,261847,0.044178873,17.7312,16.3137,15.637,15.2874,15.0081,0.3214,0.2365,0.1715,0.13,0.0922
31979,184808,J080837.92+192656.1,1925,53327,286,19.448936,0.0449,10.167,8.5,0,667345,0.044884663,17.032,15.9148,15.453,15.1719,14.9682,0.2077,0.1528,0.1108,0.084,0.0596
17179,182952,J080841.11+270348.5,1206,52670,311,27.06348,0.04151,10.544,8.74,0,397222,0.041517597,18.3433,16.437,15.5795,15.1686,14.8449,0.1856,0.1366,0.099,0.0751,0.0533
36193,184816,J080859.94+172125.2,2081,53357,74,17.357006,0.04364,10.68,8.88,0,714359,0.043649655,17.9945,16.184,15.3179,14.8963,14.5576,0.2567,0.1888,0.137,0.1039,0.0736
26650,181834,J080902.78+063734.3,1756,53080,92,6.62621,0.04882,10.914,9.11,0,609366,0.048805732,17.8579,15.921,15.0503,14.6271,14.3046,0.1434,0.1055,0.0765,0.058,0.0411
31981,189018,J080909.55+193513.5,1925,53327,291,19.5871,0.04607,10.237,8.5,0,667349,0.04605317,19.0287,17.1871,16.3865,16.0045,15.6728,0.1831,0.1347,0.0977,0.0741,0.0525
31973,184820,J080911.04+193938.4,1925,53327,268,19.660686,0.04353,10.305,8.51,0,667333,0.043528393,18.7514,17.0394,16.213,15.8078,15.4581,0.1753,0.129,0.0936,0.0709,0.0503
31971,184821,J080911.48+193756.2,1925,53327,261,19.632298,0.04437,10.159,8.5,0,667328,0.044353742,19.1852,17.344,16.5326,16.1319,15.8081,0.1785,0.1313,0.0953,0.0722,0.0512
14448,182960,J080911.52+292354.2,930,52618,423,29.398415,0.04895,10.48,8.68,0,305638,0.048964288,18.3245,16.6843,15.8924,15.4806,15.1746,0.2447,0.18,0.1306,0.099,0.0702
31980,184822,J080918.25+192958.3,1925,53327,289,19.499552,0.04493,10.365,8.57,0,667348,0.044918142,19.2588,17.2144,16.3605,16.0536,15.5599,0.1959,0.1441,0.1045,0.0793,0.0562
31849,184823,J080918.91+182415.9,1923,53319,32,18.404428,0.04451,10.065,8.5,0,666436,0.044506244,18.4939,17.0301,16.3627,16.0028,15.7297,0.1933,0.1423,0.1032,0.0782,0.0555
14429,180942,J080920.10+280044.7,930,52618,127,28.012426,0.03729,10.092,8.5,0,305475,0.037303057,16.8033,15.759,15.3317,15.0153,14.8236,0.197,0.1449,0.1051,0.0797,0.0565
31978,184825,J080921.21+192756.1,1925,53327,284,19.465603,0.04629,10.965,9.17,0,667344,0.046278667,17.5446,15.6258,14.771,14.3457,14.0103,0.1984,0.146,0.1059,0.0803,0.0569
36263,184826,J080922.40+174556.6,2081,53357,588,17.765745,0.04492,10.538,8.74,0,714659,0.044916708,17.4328,16.0377,15.4037,15.0033,14.6978,0.2265,0.1666,0.1209,0.0916,0.065
31972,184828,J080924.53+193741.5,1925,53327,262,19.628208,0.0447,10.345,8.55,0,667329,0.04467572,18.4425,16.6929,15.9229,15.5421,15.2433,0.1769,0.1302,0.0944,0.0716,0.0508
31985,184829,J080925.14+193131.5,1925,53327,298,19.525427,0.04256,10.593,8.79,0,667354,0.042548414,18.3666,16.4354,15.5703,15.1553,14.8001,0.19,0.1398,0.1014,0.0769,0.0545
31983,184830,J080925.55+193446.5,1925,53327,293,19.579584,0.04519,10.299,8.5,0,667351,0.045174073,19.0148,17.1532,16.3095,15.9019,15.5748,0.1805,0.1328,0.0963,0.073,0.0518
31969,184835,J080930.66+191704.4,1925,53327,258,19.28456,0.04371,10.119,8.5,0,667326,0.04369632,19.1344,17.3751,16.5515,16.1567,15.8681,0.1922,0.1414,0.1026,0.0778,0.0552
13932,182968,J080932.51+314212.6,861,52318,397,31.703505,0.0442,10.349,8.55,0,278206,0.044197906,18.9443,17.0845,16.2208,15.7957,15.4633,0.2275,0.1674,0.1214,0.0921,0.0653
19842,182507,J080933.57+051814.4,1295,52934,139,5.304025,0.03185,10.087,8.5,0,428465,0.031835698,18.5028,16.7142,15.9006,15.5262,15.2096,0.1821,0.134,0.0972,0.0737,0.0522
14425,182969,J080943.67+280058.9,930,52618,83,28.016373,0.04692,10.321,8.52,0,305449,0.046923887,19.4241,17.6446,16.7656,16.2479,15.9054,0.1965,0.1446,0.1049,0.0795,0.0564
31968,184839,J080945.76+192033.2,1925,53327,257,19.34257,0.04456,10.392,8.59,0,667325,0.044543657,18.6818,17.0356,16.232,15.7721,15.405,0.2013,0.1481,0.1074,0.0814,0.0577
31994,184845,J080951.63+202545.7,1925,53327,390,20.429373,0.04505,10.305,8.51,0,667422,0.045069903,19.1052,17.2398,16.3639,15.9586,15.625,0.2006,0.1476,0.107,0.0812,0.0576
31848,184847,J080952.08+182256.1,1923,53319,31,18.382265,0.04443,10.03,8.5,0,666435,0.04442451,17.7558,16.4544,15.9377,15.6426,15.409,0.2051,0.1509,0.1094,0.083,0.0588
31961,184848,J080954.51+194319.8,1925,53327,222,19.722181,0.04563,10.186,8.5,0,667304,0.04560418,19.2597,17.3924,16.5537,16.1684,15.8432,0.1798,0.1323,0.096,0.0728,0.0516
51600,716645,J080955.34+164445.3,2267,53713,507,16.74593,0.04461,10.886,9.09,0,785977,0.044602334,17.4707,15.6081,14.7802,14.3589,14.0473,0.199,0.1464,0.1062,0.0805,0.0571
12241,182973,J080957.95+341335.0,825,52289,430,34.226418,0.04327,10.262,8.5,0,262009,0.043257244,17.6434,16.2536,15.6535,15.297,15.0754,0.2248,0.1654,0.1199,0.091,0.0645
14432,182975,J080959.99+290349.9,930,52618,167,29.063864,0.03998,10.417,8.62,0,305495,0.03995962,18.6747,16.7919,15.9276,15.4865,15.1077,0.2308,0.1698,0.1232,0.0934,0.0662
21991,180081,J081002.49+225141.6,1584,52943,503,22.861576,0.04034,11.168,9.37,0,532696,0.04035396,17.0601,15.0414,14.1512,13.7085,13.4132,0.2348,0.1728,0.1253,0.095,0.0674
31997,184852,J081002.59+203138.3,1925,53327,438,20.527313,0.04479,11.014,9.21,0,667459,0.044796057,17.528,15.5895,14.6948,14.2631,13.9348,0.1827,0.1345,0.0975,0.0739,0.0524
31964,184855,J081002.92+200145.1,1925,53327,234,20.029222,0.03971,10.482,8.68,0,667312,0.03969445,18.1111,16.2943,15.4726,15.0797,14.7809,0.1759,0.1294,0.0939,0.0712,0.0505
14433,182978,J081004.37+290154.7,930,52618,168,29.031868,0.04782,10.371,8.57,0,305496,0.047813773,17.9682,16.5128,15.8376,15.4597,15.1923,0.2219,0.1633,0.1184,0.0898,0.0637
31970,184858,J081006.10+193523.2,1925,53327,259,19.589785,0.04449,10.804,9,0,667327,0.044486262,17.6231,15.9946,15.1815,14.7251,14.3632,0.1912,0.1407,0.102,0.0774,0.0549
19836,181929,J081006.78+051553.8,1295,52934,122,5.264965,0.03182,10.741,8.94,0,428455,0.031798866,17.3744,15.4096,14.5511,14.1547,13.8244,0.144,0.1059,0.0768,0.0583,0.0413
17182,182987,J081016.16+274618.3,1206,52670,353,27.771759,0.03739,10.546,8.75,0,397246,0.03738347,17.8683,16.0138,15.1918,14.7922,14.4912,0.1599,0.1176,0.0853,0.0647,0.0459
12237,727449,J081016.77+335349.9,825,52289,424,33.89722,0.04336,10.806,9.01,0,262004,0.04335311,20.275,17.4669,16.3784,15.8135,15.2783,0.2806,0.2064,0.1497,0.1135,0.0805
19251,182991,J081021.41+250720.2,1265,52705,588,25.122297,0.02771,10.577,8.78,0,415461,0.027694656,17.052,15.2543,14.44,14.0413,13.7461,0.251,0.1847,0.134,0.1016,0.072
19834,181933,J081034.09+052308.8,1295,52934,100,5.385783,0.02773,10.476,8.68,0,428445,0.02771602,17.6215,15.7377,14.8889,14.4754,14.1414,0.1256,0.0924,0.067,0.0508,0.036
17171,183000,J081043.81+261543.8,1206,52670,201,26.262169,0.04118,10.547,8.75,0,397158,0.04120557,17.8399,16.1171,15.3299,14.9229,14.6215,0.1699,0.125,0.0907,0.0687,0.0487
31940,184866,J081044.15+214917.7,1924,53330,465,21.821604,0.04475,10.937,9.14,0,667064,0.04477463,17.2657,15.4909,14.6616,14.2395,13.9492,0.2142,0.1576,0.1143,0.0867,0.0615
14456,183002,J081049.62+291637.2,930,52618,493,29.277,0.04856,10.328,8.53,0,305682,0.04855079,19.0764,17.1861,16.3609,15.9517,15.6338,0.2149,0.1581,0.1147,0.087,0.0617
19299,183007,J081056.55+254104.9,1266,52709,288,25.684708,0.02545,10.564,8.76,0,415680,0.025409853,17.2028,15.3309,14.4963,14.0647,13.757,0.1953,0.1437,0.1042,0.079,0.056
17172,183008,J081057.25+261817.9,1206,52670,206,26.304981,0.02629,10.093,8.5,0,397161,0.026298918,17.9979,16.2884,15.5013,15.0932,14.7976,0.1698,0.125,0.0906,0.0687,0.0487
51722,712549,J081057.31+152009.7,2270,53714,350,15.336033,0.04473,10.788,8.99,0,787083,0.04473992,17.9117,16.0205,15.1551,14.7394,14.4232,0.1555,0.1144,0.083,0.0629,0.0446
