GASS,AGCnr,SDSS,PLATEID,MJD,FIBERID,ra,dec,z,MASS_P50,HIMASS_LIM
11237,332409,J230557.67+151259.8,743,52262,369,346.4903,15.216624,0.04818,10.755,8.96
11187,332269,J230557.69+145333.5,742,52263,613,346.49042,14.892649,0.03613,10.171,8.5
11224,332412,J230613.78+131731.6,743,52262,242,346.55743,13.292137,0.04806,10.068,8.5
11223,331828,J230616.43+135856.3,743,52262,240,346.5685,13.982312,0.03554,10.637,8.84
11242,332418,J230641.74+152703.8,743,52262,414,346.67395,15.45108,0.03631,10.801,9
11243,330054,J230649.84+150149.8,743,52262,422,346.70767,15.030508,0.03723,10.897,9.1
11218,332421,J230654.85+141130.3,743,52262,223,346.72858,14.191766,0.03994,10.485,8.69
11251,330056,J230710.31+150035.4,743,52262,461,346.79297,15.009853,0.03641,10.955,9.16
11250,332428,J230735.69+152754.1,743,52262,460,346.89874,15.465045,0.03639,10.297,8.5
1958,330067,J230748.93+005625.9,381,51811,405,346.9539,0.940548,0.04186,11.301,9.5
11208,332432,J230751.49+142333.5,743,52262,167,346.96454,14.39265,0.03687,10.611,8.81
1957,729944,J230752.59+010053.4,381,51811,404,346.96912,1.014856,0.04232,10.114,8.5
11249,332433,J230757.92+152455.2,743,52262,459,346.99133,15.415343,0.03624,10.113,8.5
11247,332434,J230803.05+153148.9,743,52262,445,347.01273,15.530266,0.03784,10.366,8.57
11257,332437,J230806.95+152520.1,743,52262,530,347.02896,15.422274,0.0368,10.177,8.5
11204,332443,J230845.92+135438.8,743,52262,141,347.19135,13.910789,0.03843,10.866,9.07
27364,333242,J230902.84+001600.8,678,52884,549,347.2619,0.266972,0.0325,10.185,8.5
11197,332447,J230911.62+132710.9,743,52262,82,347.29843,13.453028,0.03969,10.285,8.5
1960,12393,J230920.26+004523.4,381,51811,455,347.33444,0.756515,0.03241,10.937,9.14
11256,332980,J230933.56+150159.0,743,52262,510,347.38986,15.03308,0.03315,11.152,9.35
11255,332453,J230953.95+145305.2,743,52262,501,347.47482,14.8848,0.03765,10.458,8.66
11265,332456,J231025.60+151859.6,743,52262,613,347.6067,15.316577,0.03706,10.1,8.5
11200,332458,J231034.75+141516.9,743,52262,103,347.6448,14.254713,0.04043,10.299,8.5
11327,332465,J231131.20+150709.8,744,52251,333,347.88004,15.119397,0.04021,10.299,8.5
11260,333023,J231137.64+150443.8,743,52262,545,347.90686,15.078857,0.04077,10.58,8.78
11268,333024,J231138.88+150741.6,743,52262,620,347.91202,15.128249,0.04181,10.717,8.92
11267,330104,J231142.06+150638.2,743,52262,619,347.92526,15.110629,0.04002,11.072,9.27
11328,729947,J231143.98+150603.0,744,52251,339,347.9333,15.100859,0.04034,10.219,8.5
11266,333025,J231146.00+150743.5,743,52262,614,347.94168,15.128769,0.04099,10.059,8.5
11336,332469,J231201.52+145624.8,744,52251,426,348.00635,14.940223,0.03998,10.359,8.56
11337,333026,J231215.82+143611.8,744,52251,429,348.06595,14.603296,0.03921,10.431,8.63
11314,332471,J231224.51+135704.5,744,52251,240,348.10217,13.951277,0.03412,10.544,8.74
11312,332472,J231225.98+135450.1,744,52251,228,348.10828,13.91394,0.0339,10.442,8.64
11311,332473,J231229.22+135632.1,744,52251,227,348.12177,13.942256,0.03412,10.915,9.12
11340,330115,J231316.47+145415.6,744,52251,466,348.31863,14.90436,0.03577,10.1,8.5
11193,332480,J231321.76+141648.8,743,52262,38,348.34067,14.280225,0.03938,10.499,8.7
11191,332481,J231323.00+135431.4,743,52262,27,348.34586,13.90874,0.03978,10.123,8.5
11299,332482,J231328.01+141611.3,744,52251,193,348.3667,14.269814,0.03898,10.61,8.81
11300,332484,J231329.60+135344.3,744,52251,194,348.37338,13.895654,0.04004,10.383,8.58
11298,332485,J231330.39+140350.0,744,52251,192,348.37665,14.063915,0.03943,10.103,8.5
11297,332486,J231331.44+141938.6,744,52251,190,348.381,14.327415,0.03922,10.414,8.61
11295,330119,J231334.71+135912.3,744,52251,184,348.39465,13.986777,0.0398,11.094,9.29
11192,332272,J231340.27+140127.7,743,52262,29,348.41782,14.024388,0.03986,10.56,8.76
11303,332489,J231340.50+131331.8,744,52251,207,348.4188,13.225509,0.03955,10.349,8.55
11307,332083,J231348.85+133716.6,744,52251,214,348.45358,13.62128,0.03899,10.323,8.52
11306,333028,J231350.32+133529.3,744,52251,213,348.4597,13.591493,0.04004,10.16,8.5
11343,12448,J231447.17+145335.7,744,52251,517,348.69656,14.893273,0.03979,10.648,8.85
1968,729953,J231459.12+011216.5,382,51816,363,348.74637,1.204588,0.03465,10.762,8.96
11287,330152,J231507.85+131013.8,744,52251,126,348.7827,13.170505,0.04022,10.448,8.65
11285,332495,J231516.82+133201.6,744,52251,124,348.8201,13.533789,0.03946,10.054,8.5
11280,332497,J231530.93+134040.6,744,52251,88,348.87888,13.677962,0.04001,10.993,9.19
16324,333243,J231538.43+010131.5,1096,52974,405,348.91016,1.0254,0.03197,10.221,8.5
27372,330164,J231543.19+002501.1,679,52177,484,348.93002,0.41698,0.02885,10.574,8.77
11284,332499,J231545.95+133035.6,744,52251,99,348.94147,13.509898,0.03936,10.336,8.54
11466,332503,J231606.15+151014.1,745,52258,342,349.02563,15.170609,0.04954,10.257,8.5
11292,332506,J231608.02+134918.4,744,52251,154,349.03342,13.821784,0.03893,10.542,8.74
11344,332509,J231614.13+151113.9,744,52251,532,349.05887,15.187222,0.04958,10.354,8.55
11291,332510,J231616.05+135042.9,744,52251,153,349.0669,13.845269,0.03863,10.39,8.59
11347,332512,J231647.75+153459.7,744,52251,574,349.19897,15.583265,0.03881,10.87,9.07
11462,332517,J231756.35+135352.1,745,52258,296,349.48483,13.897807,0.03955,10.896,9.1
11461,332518,J231803.74+135400.8,745,52258,294,349.5156,13.900246,0.04071,10.272,8.5
11470,332519,J231808.55+145052.2,745,52258,351,349.53564,14.847841,0.03992,10.694,8.89
1976,729961,J231814.71+004557.1,382,51816,511,349.5613,0.765867,0.02966,10.564,8.76
1977,630165,J231815.66+001540.2,382,51816,514,349.56528,0.261179,0.0298,10.781,8.98
11270,332521,J231816.95+133426.6,744,52251,4,349.57065,13.574065,0.03952,10.071,8.5
11349,330216,J231836.21+151758.7,744,52251,609,349.6509,15.299664,0.02561,10.129,8.5
1980,331949,J231850.29+005949.5,382,51816,540,349.70956,0.997084,0.03391,10.472,8.67
11464,332531,J231912.88+153057.2,745,52258,325,349.80368,15.515889,0.03943,10.525,8.73
1989,331855,J231914.84+010026.1,382,51816,578,349.81186,1.007259,0.0343,10.472,8.67
1985,12503,J231919.02+005645.2,382,51816,570,349.82925,0.945916,0.03429,11.056,9.26
1984,330228,J231923.18+010733.8,382,51816,569,349.84662,1.126058,0.03011,10.62,8.82
1987,331948,J231929.57+010058.3,382,51816,576,349.87326,1.016217,0.0297,10.427,8.63
11472,332533,J231940.07+145136.8,745,52258,388,349.917,14.860238,0.04074,10.797,9
1988,331946,J231950.36+010410.4,382,51816,577,349.95987,1.069564,0.02998,10.286,8.5
1992,333245,J232021.97+011348.3,382,51816,609,350.09158,1.2301,0.02998,10.342,8.54
1995,729969,J232043.69+011155.2,383,51818,329,350.18207,1.198681,0.03006,10.653,8.85
1998,330264,J232107.22+002359.5,383,51818,390,350.2801,0.399884,0.03096,10.844,9.04
11480,332543,J232109.15+151849.2,745,52258,412,350.28815,15.313681,0.04132,10.449,8.65
11444,332545,J232114.19+131851.2,745,52258,206,350.30917,13.314234,0.04204,10.69,8.89
11483,332549,J232130.14+152622.4,745,52258,420,350.3756,15.439558,0.04148,10.986,9.19
11485,332551,J232138.88+144138.7,745,52258,432,350.41202,14.694106,0.04154,10.414,8.61
11445,332554,J232145.77+135203.8,745,52258,215,350.4407,13.86773,0.04338,10.236,8.5
11447,332555,J232148.39+135845.4,745,52258,219,350.45166,13.979292,0.04123,10.284,8.5
11477,332556,J232152.44+154135.2,745,52258,405,350.46854,15.693114,0.03989,10.624,8.82
11490,332558,J232154.40+151823.4,745,52258,454,350.4767,15.306524,0.04068,10.495,8.7
11452,332559,J232154.87+143843.6,745,52258,238,350.47867,14.645459,0.0423,10.109,8.5
11450,332561,J232159.12+141519.1,745,52258,234,350.49637,14.255322,0.04224,10.294,8.5
11451,332565,J232209.24+140559.0,745,52258,237,350.5385,14.099724,0.0492,10.087,8.5
11437,332568,J232215.37+140450.6,745,52258,182,350.56406,14.080727,0.02636,10.557,8.76
11410,332570,J232222.95+135938.2,745,52258,136,350.59564,13.99396,0.04152,10.554,8.75
11408,332571,J232227.40+134857.1,745,52258,132,350.61417,13.815862,0.026,10.051,8.5
11492,332572,J232233.32+144038.8,745,52258,477,350.63885,14.677448,0.04063,10.328,8.53
11488,330302,J232238.54+152355.9,745,52258,442,350.6606,15.398869,0.04266,10.711,8.91
11513,332574,J232239.48+154405.3,745,52258,534,350.66452,15.734831,0.04115,10.616,8.82
11491,332578,J232257.63+150550.9,745,52258,466,350.74014,15.097474,0.04136,10.888,9.09
11630,332579,J232259.20+143423.2,746,52238,319,350.7467,14.573123,0.04216,10.05,8.5
11439,332582,J232303.54+142426.4,745,52258,192,350.7648,14.407349,0.04163,10.094,8.5
11393,332583,J232306.16+134000.6,745,52258,92,350.77567,13.666838,0.04066,10.141,8.5
11637,332584,J232310.56+144912.1,746,52238,345,350.794,14.82005,0.04347,10.374,8.57
11497,12569,J232311.75+145405.1,745,52258,494,350.79898,14.901435,0.03711,10.547,8.75
11493,332587,J232314.30+144125.8,745,52258,485,350.8096,14.690512,0.04139,10.16,8.5
11392,332591,J232318.96+132531.6,745,52258,91,350.829,13.425462,0.04219,10.21,8.5
11435,331689,J232321.31+141704.4,745,52258,180,350.83884,14.284566,0.04339,10.967,9.17
11496,332593,J232325.15+144725.1,745,52258,493,350.85483,14.790316,0.04018,10.488,8.69
11432,331690,J232326.17+142119.0,745,52258,175,350.85904,14.355278,0.04152,10.65,8.85
11514,332595,J232326.53+152510.4,745,52258,538,350.86057,15.419558,0.04276,10.267,8.5
11434,331691,J232326.70+140753.9,745,52258,179,350.86124,14.131649,0.04175,10.956,9.16
11626,330334,J232327.04+141933.0,746,52238,314,350.86267,14.325857,0.02554,10.857,9.06
11426,332597,J232328.01+140530.2,745,52258,162,350.86673,14.091738,0.04138,10.391,8.59
11390,332599,J232328.38+135838.7,745,52258,87,350.86826,13.977437,0.0413,10.824,9.02
11636,332602,J232331.69+151401.6,746,52238,343,350.88208,15.233781,0.03943,10.101,8.5
11631,332603,J232332.80+143715.4,746,52238,320,350.88666,14.620972,0.04027,10.637,8.84
11431,332604,J232333.43+143436.8,745,52258,173,350.8893,14.57691,0.03925,10.427,8.63
11394,332605,J232333.63+134521.8,745,52258,95,350.89014,13.756065,0.042,10.93,9.13
11494,332606,J232335.34+151148.8,745,52258,488,350.89728,15.196909,0.04271,10.62,8.82
27386,331866,J232336.82+011418.0,680,52200,529,350.90344,1.238318,0.02952,10.171,8.5
11395,332609,J232337.45+133908.1,745,52258,99,350.90604,13.652265,0.04249,10.775,8.98
11391,332616,J232353.87+134230.5,745,52258,89,350.9745,13.708486,0.04321,10.487,8.69
11504,332076,J232355.42+144741.2,745,52258,509,350.98096,14.794781,0.04284,10.922,9.12
11389,332092,J232355.45+135438.3,745,52258,86,350.98108,13.910645,0.04286,10.464,8.66
11429,331698,J232356.00+140818.9,745,52258,167,350.98337,14.138605,0.04831,10.374,8.57
11502,333082,J232357.40+144149.4,745,52258,506,350.9892,14.697072,0.04113,10.172,8.5
11645,331114,J232357.65+144351.0,746,52238,360,350.99023,14.730834,0.04106,10.928,9.13
11499,331117,J232403.05+143954.3,745,52258,502,351.01273,14.6651,0.04434,10.464,8.66
11623,332091,J232403.44+135652.6,746,52238,310,351.01434,13.947949,0.04275,10.612,8.81
11509,331702,J232407.17+145006.6,745,52258,520,351.02988,14.835169,0.03844,10.498,8.7
11414,333346,J232410.32+142527.3,745,52258,144,351.04303,14.42426,0.04273,10.161,8.5
11508,332622,J232410.47+145635.6,745,52258,518,351.04364,14.943223,0.04217,10.221,8.5
11503,331124,J232410.78+144340.0,745,52258,508,351.04495,14.727786,0.04327,10.569,8.77
11642,331126,J232411.45+144103.0,746,52238,355,351.04773,14.684191,0.03957,10.31,8.51
11418,331127,J232412.20+143707.9,745,52258,151,351.05087,14.618882,0.03867,10.83,9.03
11498,331704,J232415.72+144135.2,745,52258,501,351.06552,14.693117,0.03686,10.284,8.5
11525,332625,J232416.25+152158.0,745,52258,577,351.06772,15.366112,0.04023,10.082,8.5
11600,331706,J232416.52+135759.2,746,52238,268,351.06885,13.966469,0.04372,10.959,9.16
11517,331133,J232417.13+144311.9,745,52258,543,351.0714,14.719993,0.03503,10.087,8.5
11417,333091,J232418.24+135936.4,745,52258,149,351.07602,13.993451,0.04285,10.512,8.71
11644,331135,J232418.38+143913.7,746,52238,358,351.07663,14.653832,0.04293,10.226,8.5
11375,333092,J232419.82+135632.6,745,52258,59,351.0826,13.942403,0.04471,10.001,8.5
11604,331138,J232421.57+143026.5,746,52238,274,351.08987,14.507386,0.03844,10.408,8.61
11369,332629,J232421.77+135520.8,745,52258,45,351.09073,13.922471,0.0435,10.246,8.5
11519,331137,J232422.10+144201.3,745,52258,548,351.0921,14.700377,0.04004,10.264,8.5
11661,332630,J232422.13+150619.8,746,52238,389,351.09222,15.105523,0.0432,10.634,8.83
11524,332632,J232423.53+152636.3,745,52258,575,351.09808,15.443436,0.02555,10.41,8.61
11664,333096,J232425.71+144048.9,746,52238,392,351.10715,14.68026,0.044,10.058,8.5
11413,333097,J232427.02+143822.0,745,52258,141,351.1126,14.639457,0.0409,10.069,8.5
11607,331142,J232427.58+143034.4,746,52238,277,351.11496,14.509558,0.03666,10.057,8.5
11663,729977,J232428.32+144142.2,746,52238,391,351.11804,14.695063,0.04372,10.42,8.62
11666,331141,J232428.35+144553.0,746,52238,394,351.11816,14.764734,0.0403,10.251,8.5
11416,729978,J232430.20+143903.5,745,52258,148,351.1259,14.650999,0.04213,10.056,8.5
11660,331143,J232432.44+144635.0,746,52238,388,351.1352,14.776395,0.0421,10.519,8.72
11372,330402,J232432.59+135855.1,745,52258,52,351.13583,13.981978,0.04342,10.749,8.95
11516,331710,J232435.34+144207.5,745,52258,542,351.14728,14.7021,0.04171,10.085,8.5
11407,331147,J232436.72+143639.9,745,52258,120,351.153,14.611104,0.04135,10.456,8.66
11608,331712,J232439.49+143233.0,746,52238,278,351.16458,14.542502,0.04051,10.107,8.5
11515,729979,J232439.69+144002.7,745,52258,541,351.16537,14.667442,0.03914,10.505,8.71
11403,331713,J232442.37+143631.6,745,52258,115,351.17657,14.608803,0.04095,10.129,8.5
11370,332641,J232443.03+132235.4,745,52258,47,351.17932,13.376512,0.04597,10.229,8.5
11397,332642,J232447.10+142301.6,745,52258,102,351.19626,14.383783,0.03949,10.463,8.66
11656,330412,J232448.24+150000.2,746,52238,384,351.20102,15.000064,0.03069,10.855,9.06
11597,332090,J232448.96+135947.5,746,52238,261,351.204,13.996535,0.04057,10.969,9.17
11371,331714,J232449.17+135815.7,745,52258,51,351.2049,13.971052,0.04209,10.898,9.1
11599,332646,J232452.23+140820.1,746,52238,263,351.21762,14.13892,0.04029,10.118,8.5
11526,332647,J232453.30+153201.9,745,52258,578,351.2221,15.533867,0.04341,10.327,8.53
11527,331717,J232455.06+151919.6,745,52258,579,351.22943,15.322127,0.04212,10.633,8.83
11356,332653,J232500.14+132109.7,745,52258,8,351.2506,13.352718,0.04242,10.166,8.5
11529,331723,J232500.53+145850.9,745,52258,583,351.25226,14.980811,0.0421,10.364,8.56
11654,332655,J232503.53+145327.6,746,52238,382,351.2647,14.891013,0.04188,10.299,8.5
27388,630551,J232503.82+000107.2,680,52200,552,351.2659,0.018722,0.03391,10.267,8.5
11354,332656,J232506.40+132443.2,745,52258,3,351.2767,13.412027,0.04562,10.152,8.5
11659,333104,J232507.05+151523.8,746,52238,387,351.2794,15.256617,0.04369,10.354,8.55
11547,331726,J232508.25+151758.3,745,52258,616,351.28442,15.299539,0.04239,10.006,8.5
11380,331730,J232510.79+141258.2,745,52258,66,351.29498,14.216179,0.04544,10.018,8.5
11548,331731,J232514.20+151441.2,745,52258,618,351.3092,15.244795,0.04349,10.689,8.89
11585,331732,J232516.78+142135.6,746,52238,223,351.31992,14.359895,0.0445,11.078,9.28
11531,331733,J232517.18+144717.8,745,52258,588,351.3216,14.788279,0.0441,10.422,8.62
11382,331734,J232517.51+141715.8,745,52258,69,351.323,14.287732,0.04047,10.338,8.54
11538,332659,J232518.89+143946.7,745,52258,599,351.3287,14.662977,0.03807,10.035,8.5
11592,331735,J232519.79+142419.5,746,52238,236,351.3325,14.405434,0.04201,10.479,8.68
11668,332662,J232524.70+144525.1,746,52238,399,351.35294,14.756977,0.04401,10.951,9.15
11662,332664,J232527.75+144706.6,746,52238,390,351.36566,14.78519,0.04292,10.72,8.92
11381,332666,J232530.46+143521.9,745,52258,68,351.37695,14.589419,0.04158,10.365,8.57
11673,332670,J232535.55+144912.5,746,52238,425,351.39816,14.820147,0.0411,10.208,8.5
11385,332671,J232537.54+143426.4,745,52258,74,351.40643,14.574013,0.03933,10.911,9.11
11544,331737,J232538.54+152115.9,745,52258,611,351.4106,15.35442,0.04123,11.224,9.42
11542,332675,J232546.75+153355.2,745,52258,606,351.4448,15.565352,0.04175,10.98,9.18
11383,332676,J232548.27+140317.2,745,52258,70,351.45114,14.054798,0.03766,10.212,8.5
11387,332677,J232550.91+143745.1,745,52258,80,351.46216,14.629213,0.04129,10.395,8.6
11633,331738,J232553.89+152948.9,746,52238,326,351.47458,15.496941,0.0421,10.568,8.77
11360,332681,J232554.25+135707.5,745,52258,15,351.47607,13.952085,0.04208,10.376,8.58
11593,332685,J232603.12+143746.5,746,52238,239,351.51303,14.629602,0.04201,10.144,8.5
11540,332686,J232603.66+153254.4,745,52258,604,351.5153,15.548468,0.0438,10.261,8.5
11632,332687,J232607.05+154642.9,746,52238,322,351.5294,15.778592,0.04162,10.564,8.76
11386,332688,J232611.29+140148.1,745,52258,77,351.5471,14.03003,0.04624,10.562,8.76
2006,333247,J232613.88+010828.1,383,51818,528,351.55786,1.141148,0.03455,10.322,8.52
11649,332691,J232615.84+154319.1,746,52238,366,351.56604,15.721999,0.0435,10.061,8.5
11366,331740,J232621.83+141230.1,745,52258,33,351.59097,14.208362,0.04302,10.872,9.07
11651,332695,J232622.50+154034.4,746,52238,372,351.59375,15.676232,0.04323,10.115,8.5
11357,332696,J232624.38+135742.9,745,52258,11,351.6016,13.961918,0.04329,10.871,9.07
11613,332697,J232626.19+134728.1,746,52238,291,351.60913,13.791165,0.04606,10.231,8.5
2005,330443,J232631.10+005013.3,383,51818,522,351.6296,0.837053,0.02855,10.2,8.5
11553,332699,J232633.18+150303.4,745,52258,632,351.63828,15.050955,0.04152,10.547,8.75
11556,332702,J232635.75+144836.3,745,52258,636,351.649,14.810086,0.04145,10.438,8.64
11615,332703,J232638.49+134814.3,746,52238,293,351.6604,13.803997,0.04558,10.184,8.5
11552,332704,J232639.47+150331.4,745,52258,631,351.6645,15.058726,0.04249,10.606,8.81
11617,332706,J232643.86+134238.6,746,52238,300,351.68277,13.710726,0.04686,10.529,8.73
11646,332707,J232644.35+154253.8,746,52238,361,351.6848,15.714949,0.04574,10.456,8.66
11679,332708,J232647.97+144830.6,746,52238,439,351.69992,14.808513,0.04097,10.556,8.76
11648,332712,J232650.61+154352.8,746,52238,365,351.7109,15.731338,0.04141,10.379,8.58
11674,332714,J232654.06+145936.7,746,52238,426,351.72528,14.993533,0.04132,10.598,8.8
11676,332719,J232711.15+144546.3,746,52238,429,351.79645,14.762885,0.04182,10.583,8.78
11669,332721,J232713.50+152831.1,746,52238,403,351.80627,15.475309,0.04659,10.736,8.94
11555,332723,J232719.12+145319.0,745,52258,635,351.82968,14.888634,0.04233,10.519,8.72
11549,332725,J232729.23+144305.0,745,52258,623,351.87183,14.718073,0.04009,10.158,8.5
11671,332726,J232731.31+150730.2,746,52238,422,351.88046,15.125065,0.04118,10.968,9.17
11684,332730,J232739.85+145954.7,746,52238,464,351.91605,14.998552,0.03967,10.049,8.5
11670,332732,J232741.93+152120.0,746,52238,416,351.92474,15.355568,0.04627,10.911,9.11
11363,330461,J232742.85+143241.0,745,52258,29,351.92856,14.544739,0.03105,10.32,8.52
11582,332733,J232748.74+142831.1,746,52238,193,351.95312,14.475312,0.04114,10.859,9.06
11685,332734,J232749.71+150709.1,746,52238,465,351.95715,15.11922,0.04187,11.164,9.36
11687,332735,J232753.17+144239.5,746,52238,476,351.97156,14.710988,0.04162,10.922,9.12
11682,332736,J232757.71+145930.0,746,52238,461,351.99045,14.991692,0.04062,10.752,8.95
11579,332740,J232821.16+143520.1,746,52238,173,352.0882,14.588927,0.04649,10.066,8.5
11580,332741,J232835.63+143222.2,746,52238,176,352.14847,14.5395,0.04122,10.161,8.5
11578,330489,J232923.56+141215.4,746,52238,156,352.3482,14.204294,0.04155,10.768,8.97
11571,332746,J232934.08+132718.3,746,52238,122,352.39203,13.455093,0.03366,10.285,8.5
11576,332750,J232952.73+133359.2,746,52238,139,352.4697,13.566456,0.04164,10.406,8.61
11573,332752,J233011.60+132656.3,746,52238,129,352.54834,13.44898,0.03857,10.47,8.67
11568,332753,J233013.51+132801.7,746,52238,82,352.5563,13.467141,0.04168,11.195,9.4
11567,332755,J233019.67+132657.4,746,52238,81,352.582,13.449285,0.03989,11.22,9.42
11577,332757,J233031.92+135417.8,746,52238,152,352.63303,13.904952,0.03976,10.518,8.72
11560,332759,J233056.44+134955.2,746,52238,52,352.73517,13.832005,0.04152,10.309,8.51
11561,332760,J233058.21+134837.2,746,52238,59,352.74255,13.810348,0.04107,10.408,8.61
